Unnamed: 0.1,Unnamed: 0,Time,PriceArea,ConsumptionValue,DayAheadPriceEUR,WeatherWindSpeed,WeatherTemperature,Year,Month,Day,Hour,WeatherTemperature_F,Solar_MWh,Wind_Offshore,Wind_Onshore,ym,tempbin,tempbin2,block,YearMonthDay,Price_Area,Price_gas,Price_coal,Price_EUA,IsHoliday,B16,B18,B19,Price_gas_ttf
1683405.0,2453908.0,2022-04-05 05:00:00,HR,2358.0,261.86,4.369906902313232,277.3569030761719,2022.0,4.0,5.0,5.0,39.57242553710942,6.0,0.0,161.0,2022-04,2.0,1.5659768628900694,2.0,2022-04-05,cegh,119.0,294.35,78.05,0.0,,,,
847872.0,1267490.0,2018-11-03 23:00:00,SK,2694.0,41.09,4.817102432250977,284.9758605957031,2018.0,11.0,3.0,23.0,53.28654907226567,0.0,0.0,0.0,2018-11,4.0,2.839456312030977,6.0,2018-11-03,cz,24.45,96.1,17.08,0.0,,,,
2239040.0,3131431.0,2024-03-11 14:00:00,BG,4617.0,73.43,8.403034210205078,285.5342712402344,2024.0,3.0,11.0,14.0,54.29168823242192,375.0,0.0,364.0,2024-03,4.0,2.947587411126501,4.0,2024-03-11,cz,28.325,109.0,56.13,0.0,,,,
1123461.0,1687795.0,2020-01-17 19:00:00,GR,7365.0,69.57,8.169010162353516,280.36163330078125,2020.0,1.0,17.0,19.0,44.98093994140629,0.0,0.0,1418.0,2020-01,3.0,2.0232849580124,5.0,2020-01-17,cegh,12.0,50.6,25.44,0.0,,,,
1679461.0,2449016.0,2022-03-31 02:00:00,IT_SICI,1281.0,201.83,9.675128936767578,286.4590759277344,2022.0,3.0,31.0,2.0,55.95633666992192,0.0,0.0,770.0,2022-03,4.0,3.131111613517648,1.0,2022-03-31,cegh,93.5,273.35,76.48,0.0,,,,
186293.0,276181.0,2015-11-10 22:00:00,CH,6880.0,45.95,2.470855236053467,282.5499267578125,2015.0,11.0,10.0,22.0,48.91986816406254,0.0,0.0,1.0,2015-11,3.0,2.39315350118926,6.0,2015-11-10,cegh,17.625,53.25,8.44,0.0,,,,
1223111.0,1833028.0,2020-06-17 02:00:00,PL,14655.0,40.79,4.513398170471191,289.4916076660156,2020.0,6.0,17.0,2.0,61.41489379882817,7.0,0.0,271.0,2020-06,5.0,3.7717891803213424,1.0,2020-06-17,pvb,10.0,44.7,22.75,0.0,,,,
514504.0,764732.0,2017-05-05 20:00:00,IT_SUD,2806.0,46.73,4.3723015785217285,288.6514892578125,2017.0,5.0,5.0,20.0,59.902680664062544,0.0,0.0,429.0,2017-05,4.0,3.588331150740653,5.0,2017-05-05,cegh,16.5,73.45,4.58,0.0,,,,
590094.0,875264.0,2017-09-04 02:00:00,FR,34498.0,28.09,4.5952348709106445,287.7344970703125,2017.0,9.0,4.0,2.0,58.25209472656254,0.0,0.0,1173.0,2017-09,4.0,3.393306540032415,1.0,2017-09-04,peg,16.05,88.1,5.92,0.0,,,,
295344.0,439822.0,2016-05-11 10:00:00,CH,8090.0,32.95,3.1371397972106934,283.98370361328125,2016.0,5.0,11.0,10.0,51.50066650390629,104.0,0.0,3.0,2016-05,4.0,2.652318650346575,3.0,2016-05-11,cegh,12.5,47.85,6.02,0.0,,,,
5555.0,8703.0,2015-01-12 10:00:00,DK_1,3284.0,17.41,18.03841590881348,279.4232482910156,2015.0,1.0,12.0,10.0,43.29184692382817,7.0,764.0,2475.0,2015-01,3.0,1.8741840100761704,3.0,2015-01-12,etf,19.9,59.4,6.8,0.0,,,,
,,2024-09-19 06:00:00,LT,1583.0,125.13,2.7225170135498047,286.64031982421875,2024.0,9.0,19.0,6.0,56.28257568359379,511.0,0.0,70.0,2024-09,4.0,3.1677283255794637,2.0,2024-09-19 00:00:00,etf,36.475,113.75,62.82,,511.0,,70.0,
2113212.0,2978677.0,2023-10-08 05:00:00,ES,19640.0,118.75,3.8630175590515137,293.02056884765625,2023.0,10.0,8.0,5.0,67.76702392578129,124.0,0.0,1924.0,2023-10,5.0,4.592369531757414,2.0,2023-10-08,pvb,40.7,122.8,80.62,0.0,,,,
1640128.0,2401104.0,2022-02-08 21:00:00,SE_3,11433.0,31.22,7.096855640411377,273.80126953125,2022.0,2.0,8.0,21.0,33.17228515625004,0.0,0.0,2223.0,2022-02,2.0,1.100400502487567,6.0,2022-02-08,etf,82.0,186.0,96.93,0.0,,,,
1248945.0,1869304.0,2020-07-25 12:00:00,EE,706.0,18.0,6.873466491699219,290.4513854980469,2020.0,7.0,25.0,12.0,63.14249389648442,74.0,0.0,86.0,2020-07,5.0,3.986974535467572,3.0,2020-07-25,etf,5.3,49.55,26.37,0.0,,,,
846435.0,1265197.0,2018-11-01 13:00:00,DK_2,1774.0,47.95,7.64833402633667,284.2127990722656,2018.0,11.0,1.0,13.0,51.913038330078166,33.0,39.0,99.0,2018-11,4.0,2.694963548660165,4.0,2018-11-01,etf,23.675,95.35,15.62,0.0,,,,
1753772.0,2539627.0,2022-07-05 20:00:00,DK_1,2133.0,252.39,9.206461906433104,286.99591064453125,2022.0,7.0,5.0,20.0,56.92263916015629,2.0,738.0,1056.0,2022-07,4.0,3.240186848957359,5.0,2022-07-05,etf,147.2,379.5,83.19,0.0,,,,
1972580.0,2803894.0,2023-04-13 15:00:00,CZ,8187.0,127.33,4.097494125366211,280.69683837890625,2023.0,4.0,13.0,15.0,45.58430908203129,164.0,0.0,27.0,2023-04,3.0,2.07792923448616,4.0,2023-04-13,cz,44.3,134.2,94.39,0.0,,,,
504212.0,749699.0,2017-04-19 08:00:00,NL,14681.0,43.5,5.688156604766846,277.60272216796875,2017.0,4.0,19.0,8.0,40.01489990234379,0.0,2.0,15.0,2017-04,3.0,1.6011922141945931,2.0,2017-04-19,ttf,16.15,75.3,4.83,0.0,,,,
843870.0,1261190.0,2018-10-28 06:00:00,GR,4294.0,72.46,6.100244045257568,290.1566772460937,2018.0,10.0,28.0,6.0,62.61201904296869,110.0,0.0,896.0,2018-10,5.0,3.920264928637074,2.0,2018-10-28,cegh,24.975,100.3,18.28,1.0,,,,
1025173.0,1541005.0,2019-08-17 16:00:00,CH,5902.0,28.94,4.344480037689209,293.2388916015625,2019.0,8.0,17.0,16.0,68.16000488281254,38.0,0.0,4.0,2019-08,5.0,4.64578626562503,4.0,2019-08-17,cegh,9.825,55.9,25.96,0.0,,,,
1569144.0,2311652.0,2021-11-09 13:00:00,HU,5578.0,234.8,2.924626588821411,284.1008605957031,2021.0,11.0,9.0,13.0,51.71154907226567,663.0,0.0,0.0,2021-11,4.0,2.67408430745334,4.0,2021-11-09,cegh,70.0,152.0,60.41,0.0,,,,
1975606.0,2807513.0,2023-04-17 11:00:00,SE_3,9126.0,99.8,4.346381664276123,282.12945556640625,2023.0,4.0,17.0,11.0,48.16302001953129,492.0,0.0,297.0,2023-04,3.0,2.319676497401772,3.0,2023-04-17,etf,43.475,136.15,92.91,0.0,,,,
2187470.0,3069426.0,2024-01-08 12:00:00,SK,3864.0,92.87,10.232406616210938,267.3228759765625,2024.0,1.0,8.0,12.0,21.511176757812542,96.0,0.0,0.0,2024-01,1.0,0.4627307255058545,3.0,2024-01-08,cz,33.85,113.2,72.05,0.0,,,,
926676.0,1389524.0,2019-03-12 16:00:00,SK,3847.0,44.5,3.9550585746765137,276.5511169433594,2019.0,3.0,12.0,16.0,38.12201049804692,89.0,0.0,0.0,2019-03,2.0,1.4532876844131994,4.0,2019-03-12,cz,21.85,72.65,22.33,0.0,,,,
1674218.0,2442486.0,2022-03-24 06:00:00,SE_1,1182.0,18.66,4.192698955535889,269.1891174316406,2022.0,3.0,24.0,6.0,24.870411376953165,0.0,0.0,487.0,2022-03,1.0,0.6185373620588814,2.0,2022-03-24,etf,94.2,325.0,78.24,0.0,,,,
1584326.0,2332377.0,2021-11-30 17:00:00,NL,16199.0,228.92,7.960915565490723,281.7152709960937,2021.0,11.0,30.0,17.0,47.417487792968686,2.0,1530.0,696.0,2021-11,3.0,2.2484181485963344,5.0,2021-11-30,ttf,89.075,111.75,75.37,0.0,,,,
2273388.0,3173800.0,2024-04-22 17:00:00,LT,1590.0,164.05,8.822546005249023,273.75982666015625,2024.0,4.0,22.0,17.0,33.097687988281294,1.0,0.0,699.0,2024-04,2.0,1.09545695016962,5.0,2024-04-22,etf,30.2,119.15,66.4,0.0,,,,
2055405.0,2906709.0,2023-07-27 05:00:00,IT_NORD,19800.0,109.05,3.670682907104492,286.5907592773437,2023.0,7.0,27.0,5.0,56.193366699218686,459.0,0.0,31.0,2023-07,4.0,3.15769446099286,2.0,2023-07-27,cegh,30.0,110.9,90.92,0.0,,,,
2241996.0,3135074.0,2024-03-15 05:00:00,ES,23836.0,33.26,4.823289394378662,282.9537658691406,2024.0,3.0,15.0,5.0,49.646778564453165,68.0,0.0,6480.0,2024-03,3.0,2.464802621827846,2.0,2024-03-15,pvb,40.3,112.35,59.38,0.0,,,,
,,2024-11-29 22:00:00,AT,7409.75,106.05,5.225862503051758,272.6454467773437,2024.0,11.0,29.0,22.0,31.09180419921869,0.0,0.0,2313.0,2024-11,2.0,0.966700288362553,6.0,2024-11-29 00:00:00,cegh,47.811,121.95,68.4,,0.0,,2313.0,47.811
,,2024-10-12 15:00:00,IT_SICI,1861.0,158.64,3.766978263854981,295.4203796386719,2024.0,10.0,12.0,15.0,72.08668334960942,244.0,0.0,268.0,2024-10,6.0,5.196489916346855,4.0,2024-10-12 00:00:00,cegh,38.725,119.85,64.62,,244.0,,268.0,
1603064.0,2356429.0,2021-12-25 09:00:00,BE,8521.0,208.81,7.075336456298828,274.8125915527344,2021.0,12.0,25.0,9.0,34.992664794921915,113.0,1755.0,593.0,2021-12,2.0,1.2244865894497674,3.0,2021-12-25,ztp,82.0,143.5,76.31,1.0,,,,
1808737.0,2606603.0,2022-09-15 10:00:00,BG,4135.0,244.03,6.749894618988037,302.8218078613281,2022.0,9.0,15.0,10.0,85.40925415039067,914.0,0.0,295.0,2022-09,7.0,7.294740694526025,3.0,2022-09-15,cz,185.35,337.0,71.85,0.0,,,,
1547536.0,2282369.0,2021-10-10 09:00:00,NL,9920.0,125.88,1.872785210609436,284.5262756347656,2021.0,10.0,10.0,9.0,52.47729614257817,132.0,25.0,34.0,2021-10,4.0,2.7538666104358493,3.0,2021-10-10,ttf,86.875,230.0,58.33,0.0,,,,
2090161.0,2949963.0,2023-09-09 03:00:00,AT,4664.0,100.55,3.6178274154663086,288.569580078125,2023.0,9.0,9.0,3.0,59.75524414062504,0.0,0.0,340.0,2023-09,4.0,3.570689202305703,1.0,2023-09-09,cegh,34.5,116.15,81.62,0.0,,,,
,,2024-11-09 18:00:00,PL,19623.75,139.33,5.901193141937256,274.465087890625,2024.0,11.0,9.0,18.0,34.367158203125044,0.0,0.0,778.5,2024-11,2.0,1.181101562958625,5.0,2024-11-09 00:00:00,pvb,42.409,119.8,68.02,,0.0,,778.5,42.409
175301.0,259618.0,2015-10-23 12:00:00,GR,5539.0,50.91,9.226359367370604,289.3036804199219,2015.0,10.0,23.0,12.0,61.07662475585941,201.0,0.0,912.0,2015-10,5.0,3.730354091568058,3.0,2015-10-23,cegh,17.65,52.15,8.63,0.0,,,,
529669.0,,2017-05-30 04:00:00,DE_LU,46699.0,38.05,6.069969177246094,291.20045471191406,2017.0,5.0,30.0,4.0,64.49081848144536,2.0,49.75,5381.25,2017-05,5.0,4.159065668406734,1.0,2017-05-30,the,15.75,77.8,5.14,0.0,,,,
1437125.0,2131158.0,2021-05-01 17:00:00,DK_1,2335.0,61.01,4.87584924697876,282.23321533203125,2021.0,5.0,1.0,17.0,48.34978759765629,50.0,93.0,368.0,2021-05,3.0,2.3377019607384777,5.0,2021-05-01,etf,23.6,71.75,48.84,0.0,,,,
994883.0,1494462.0,2019-06-30 03:00:00,IT_SARD,1142.0,41.3,3.3111579418182373,298.6893310546875,2019.0,6.0,30.0,3.0,77.97079589843754,0.0,0.0,38.0,2019-06,6.0,6.079445013035804,1.0,2019-06-30,cegh,11.325,48.9,26.28,0.0,,,,
1794585.0,2589417.0,2022-08-28 00:00:00,RO,4811.0,467.7,3.1469359397888184,296.2547302246094,2022.0,8.0,28.0,24.0,73.58851440429692,0.0,0.0,48.0,2022-08,6.0,5.415269452231415,6.0,2022-08-28,cz,326.95,364.85,90.31,0.0,,,,
444816.0,661379.0,2017-01-14 02:00:00,DK_2,1281.0,28.5,4.768725872039795,273.2434387207031,2017.0,1.0,14.0,2.0,32.16818969726567,0.0,2.0,20.0,2017-01,2.0,1.034792428399269,1.0,2017-01-14,etf,20.1,88.45,5.05,0.0,,,,
1694490.0,2467465.0,2022-04-19 16:00:00,AT,7652.0,224.93,3.994305372238159,277.3393249511719,2022.0,4.0,19.0,16.0,39.540784912109416,40.0,0.0,84.0,2022-04,2.0,1.5634736714656996,4.0,2022-04-19,cegh,79.025,322.35,80.2,0.0,,,,
849894.0,1270638.0,2018-11-07 08:00:00,IT_SUD,3294.0,65.75,3.722787380218506,289.2607421875,2018.0,11.0,7.0,8.0,60.99933593750004,962.0,0.0,447.0,2018-11,5.0,3.720918984815984,2.0,2018-11-07,cegh,23.15,94.0,18.62,0.0,,,,
1738479.0,2520998.0,2022-06-15 22:00:00,AT,5711.0,224.53,4.112509250640869,290.687744140625,2022.0,6.0,15.0,22.0,63.56793945312504,0.0,0.0,640.0,2022-06,5.0,4.040882926316171,6.0,2022-06-15,cegh,72.0,328.0,86.2,0.0,,,,
806128.0,1203084.0,2018-08-26 04:00:00,IT_SUD,3030.0,57.84,6.730408191680908,294.9618530273437,2018.0,8.0,26.0,4.0,71.26133544921869,21.0,0.0,1992.0,2018-08,6.0,5.078177930006072,1.0,2018-08-26,cegh,24.75,97.0,20.69,0.0,,,,
1248584.0,1868845.0,2020-07-25 00:00:00,LT,937.0,18.1,6.354387283325195,286.9678039550781,2020.0,7.0,25.0,24.0,56.87204711914067,0.0,0.0,134.0,2020-07,4.0,3.234429743521756,6.0,2020-07-25,etf,5.3,49.55,26.37,0.0,,,,
387857.0,576123.0,2016-10-13 07:00:00,IT_SUD,3038.0,46.0,4.224812984466553,287.69549560546875,2016.0,10.0,13.0,7.0,58.18189208984379,1053.0,0.0,325.0,2016-10,4.0,3.385132567154228,2.0,2016-10-13,cegh,16.0,74.7,5.65,0.0,,,,
43779.0,66503.0,2015-03-17 12:00:00,FR,63203.0,45.85,4.172447681427002,285.2011413574219,2015.0,3.0,17.0,12.0,53.69205444335942,2909.0,0.0,643.0,2015-03,4.0,2.882836710348672,3.0,2015-03-17,peg,22.325,61.35,6.78,0.0,,,,
1938512.0,2763195.0,2023-03-01 14:00:00,IT_CNOR,4121.0,158.46,5.46067476272583,279.12762451171875,2023.0,3.0,1.0,14.0,42.75972412109379,399.0,0.0,64.0,2023-03,3.0,1.82839400691205,4.0,2023-03-01,cegh,50.275,146.15,97.11,0.0,,,,
1191073.0,1787220.0,2020-04-30 09:00:00,ES,26547.0,6.66,8.69536304473877,286.5945129394531,2020.0,4.0,30.0,9.0,56.20012329101567,4575.0,0.0,14491.0,2020-04,4.0,3.158453857925361,3.0,2020-04-30,pvb,10.0,39.95,19.57,0.0,,,,
580045.0,860540.0,2017-08-18 22:00:00,FR,40835.0,22.22,6.440117835998535,289.1985778808594,2017.0,8.0,18.0,22.0,60.88744018554692,0.0,0.0,2928.0,2017-08,5.0,3.707280372348553,6.0,2017-08-18,peg,15.975,85.55,5.82,0.0,,,,
2030521.0,2875432.0,2023-06-25 19:00:00,DE_LU,45086.0,163.44,3.459303140640259,297.684326171875,2023.0,6.0,25.0,19.0,76.16178710937504,482.0,2254.0,1244.0,2023-06,6.0,5.800617815693766,5.0,2023-06-25,the,35.65,115.0,87.55,0.0,,,,
1988314.0,2822651.0,2023-05-03 12:00:00,EE,969.0,72.48,6.898386001586914,281.2613220214844,2023.0,5.0,3.0,12.0,46.60037963867192,320.0,0.0,94.0,2023-05,3.0,2.1715953824683485,3.0,2023-05-03,etf,39.0,128.65,85.15,0.0,,,,
1958305.0,2787069.0,2023-03-26 15:00:00,PL,16528.0,98.3,7.497101306915283,281.9373474121094,2023.0,3.0,26.0,15.0,47.81722534179691,1411.0,0.0,2931.0,2023-03,3.0,2.286487039388185,4.0,2023-03-26,pvb,50.0,135.5,87.84,0.0,,,,
258855.0,385838.0,2016-03-11 11:00:00,IT_NORD,22119.0,34.5,4.969942569732666,278.4783020019531,2016.0,3.0,11.0,11.0,41.59094360351567,1608.0,0.0,15.0,2016-03,3.0,1.729806589830821,3.0,2016-03-11,cegh,11.8,46.4,5.0,0.0,,,,
1909817.0,2729129.0,2023-01-24 09:00:00,AT,9770.0,238.0,3.816529273986816,271.7998352050781,2023.0,1.0,24.0,9.0,29.569703369140665,64.0,0.0,948.0,2023-01,1.0,0.8743673573389688,3.0,2023-01-24,cegh,66.0,169.65,81.97,0.0,,,,
1431439.0,2123261.0,2021-04-23 06:00:00,IT_CSUD,6385.0,92.9,6.241384029388428,283.53204345703125,2021.0,4.0,23.0,6.0,50.68767822265629,880.0,0.0,673.0,2021-04,4.0,2.569240723603545,2.0,2021-04-23,cegh,20.3,71.5,46.95,0.0,,,,
1726938.0,2506978.0,2022-05-31 22:00:00,LT,983.0,194.82,5.510602951049805,284.9563903808594,2022.0,5.0,31.0,22.0,53.25150268554692,0.0,0.0,70.0,2022-05,4.0,2.8357225382688105,6.0,2022-05-31,etf,84.5,328.35,84.02,0.0,,,,
510653.0,759152.0,2017-04-29 16:00:00,RO,6538.0,37.09356,4.861888408660889,287.5242919921875,2017.0,4.0,29.0,16.0,57.87372558593754,12.0,0.0,1010.0,2017-04,4.0,3.3493681131964017,4.0,2017-04-29,cz,16.925,75.45,4.57,0.0,,,,
80061.0,120127.0,2015-05-17 03:00:00,FR,34760.0,3.98,5.27776575088501,282.7219543457031,2015.0,5.0,17.0,3.0,49.22951782226566,0.0,0.0,1333.0,2015-05,3.0,2.423545425012773,1.0,2015-05-17,peg,21.1,59.05,7.62,0.0,,,,
,,2024-09-13 11:00:00,IT_NORD,20291.0,100.66,6.955277442932129,284.43511962890625,2024.0,9.0,13.0,11.0,52.31321533203129,4359.0,0.0,140.0,2024-09,4.0,2.7366724983754738,3.0,2024-09-13 00:00:00,cegh,35.525,114.0,64.99,,4359.0,,140.0,
1730060.0,2510728.0,2022-06-04 23:00:00,FR,37620.0,174.7,5.343656063079834,291.6942138671875,2022.0,6.0,4.0,23.0,65.37958496093754,0.0,0.0,2744.0,2022-06,5.0,4.274490129664449,6.0,2022-06-04,peg,70.5,323.5,86.87,0.0,,,,
2324369.0,3234566.0,2024-06-22 20:00:00,BE,7975.0,112.0,4.208259105682373,289.5414428710937,2024.0,6.0,22.0,20.0,61.50459716796869,0.0,338.0,82.0,2024-06,5.0,3.7828154727941024,5.0,2024-06-22,ztp,34.4,109.4,68.05,0.0,,,,
2017314.0,2858690.0,2023-06-09 03:00:00,SE_2,1489.0,32.19,3.273345947265625,276.9697265625,2023.0,6.0,9.0,3.0,38.87550781250004,5.0,0.0,301.0,2023-06,2.0,1.5113051076797517,1.0,2023-06-09,etf,32.5,116.15,86.14,0.0,,,,
2117667.0,2984189.0,2023-10-13 20:00:00,FR,41727.0,7.86,9.749321937561035,291.49676513671875,2023.0,10.0,13.0,20.0,65.02417724609379,0.0,676.0,13517.0,2023-10,5.0,4.228143626531421,5.0,2023-10-13,peg,50.6,139.1,85.66,0.0,,,,
1134851.0,1704669.0,2020-02-04 09:00:00,DE_LU,75623.0,29.9,11.078290939331056,275.851318359375,2020.0,2.0,4.0,9.0,36.86237304687504,5141.0,5154.0,24941.0,2020-02,2.0,1.3588345466469796,3.0,2020-02-04,the,21.85,48.8,23.36,0.0,,,,
248813.0,370664.0,2016-02-23 16:00:00,SI,1698.0,28.8,4.586613178253174,281.69775390625,2016.0,2.0,23.0,16.0,47.38595703125005,5.0,0.0,0.0,2016-02,3.0,2.245428923767476,4.0,2016-02-23,cegh,12.5,44.0,4.91,0.0,,,,
475201.0,706753.0,2017-03-03 19:00:00,SK,3786.0,41.59,8.606348991394043,277.77410888671875,2017.0,3.0,3.0,19.0,40.323395996093794,0.0,0.0,0.0,2017-03,3.0,1.625976264657793,5.0,2017-03-03,cz,16.75,76.75,5.6,0.0,,,,
412758.0,613220.0,2016-11-23 04:00:00,CZ,7226.0,36.0,5.595291614532471,278.2679748535156,2016.0,11.0,23.0,4.0,41.212354736328166,0.0,0.0,46.0,2016-11,3.0,1.6984581829129506,1.0,2016-11-23,cz,16.95,86.35,5.39,0.0,,,,
273758.0,408148.0,2016-04-05 10:00:00,DK_2,1771.0,28.81,3.005903005599976,279.8072204589844,2016.0,4.0,5.0,10.0,43.98299682617191,61.0,0.0,4.0,2016-04,3.0,1.9345040098110484,3.0,2016-04-05,etf,10.825,44.7,5.24,0.0,,,,
1462425.0,2166268.0,2021-06-08 09:00:00,PL,22409.0,76.0,4.258383750915527,294.5708923339844,2021.0,6.0,8.0,9.0,70.55760620117192,3223.0,0.0,406.0,2021-06,6.0,4.978375792839654,3.0,2021-06-08,pvb,10.0,105.85,52.17,0.0,,,,
1405234.0,2086742.0,2021-03-15 05:00:00,GR,4237.0,55.6,6.78268575668335,284.6353454589844,2021.0,3.0,15.0,5.0,52.67362182617192,235.0,0.0,1762.0,2021-03,4.0,2.7745104362865747,2.0,2021-03-15,cegh,18.325,66.35,42.39,1.0,,,,
1726929.0,2506917.0,2022-05-31 21:00:00,GR,4941.0,234.96,4.635495662689209,295.2722473144531,2022.0,5.0,31.0,21.0,71.82004516601566,0.0,0.0,466.0,2022-05,6.0,5.15811888764853,6.0,2022-05-31,cegh,91.2,328.35,84.02,0.0,,,,
2215857.0,3103490.0,2024-02-12 04:00:00,ES,21212.0,35.1,9.71159839630127,283.05548095703125,2024.0,2.0,12.0,4.0,49.82986572265629,16.0,0.0,14660.0,2024-02,3.0,2.4830155179379565,1.0,2024-02-12,pvb,40.3,94.4,57.2,0.0,,,,
298528.0,444533.0,2016-05-16 18:00:00,PT,5869.0,28.37,4.280293941497803,292.6094665527344,2016.0,5.0,16.0,18.0,67.02703979492192,48.0,0.0,563.0,2016-05,5.0,4.492624063670047,5.0,2016-05-16,cz,13.025,48.2,6.11,0.0,,,,
1638265.0,2398858.0,2022-02-06 14:00:00,SE_1,1691.0,14.99,7.226129531860352,263.1548156738281,2022.0,2.0,6.0,14.0,14.008668212890663,0.0,0.0,642.0,2022-02,1.0,0.1962427850988533,4.0,2022-02-06,etf,82.0,183.0,96.45,1.0,,,,
456751.0,679166.0,2017-02-02 05:00:00,GR,6843.0,70.0,3.0397632122039795,281.177978515625,2017.0,2.0,2.0,5.0,46.45036132812504,34.0,0.0,179.0,2017-02,3.0,2.157636067513374,2.0,2017-02-02,cegh,22.0,85.2,5.23,0.0,,,,
302698.0,450672.0,2016-05-23 17:00:00,ES,28611.0,33.09,4.4663496017456055,291.5342102050781,2016.0,5.0,23.0,17.0,65.09157836914066,1988.0,0.0,2673.0,2016-05,5.0,4.23691357458598,5.0,2016-05-23,pvb,13.15,47.8,5.74,0.0,,,,
1210488.0,1814990.0,2020-05-29 07:00:00,RO,6698.0,29.2405984,5.958249568939209,286.7653503417969,2020.0,5.0,29.0,7.0,56.50763061523442,415.0,0.0,1792.0,2020-05,4.0,3.193112317747778,2.0,2020-05-29,cz,4.225,38.6,21.4,0.0,,,,
1446710.0,2144483.0,2021-05-15 23:00:00,HR,1352.0,47.61,4.443878650665283,286.2269287109375,2021.0,5.0,15.0,23.0,55.53847167968754,0.0,0.0,48.0,2021-05,4.0,3.0845218365154548,6.0,2021-05-15,cegh,26.8,85.45,56.65,0.0,,,,
113538.0,169322.0,2015-07-12 02:00:00,PT,4332.0,47.3,6.208396434783936,289.5149230957031,2015.0,7.0,12.0,2.0,61.45686157226567,0.0,0.0,894.0,2015-07,5.0,3.776945834312624,1.0,2015-07-12,cz,21.325,58.75,7.62,0.0,,,,
1064721.0,1600876.0,2019-10-19 02:00:00,AT,5128.0,24.2,3.760080575942993,281.9512023925781,2019.0,10.0,19.0,2.0,47.84216430664067,0.0,0.0,24.0,2019-10,3.0,2.2888726855436023,1.0,2019-10-19,cegh,10.6,60.15,25.88,0.0,,,,
1610706.0,2365587.0,2022-01-03 18:00:00,EE,1196.0,117.64,5.930810451507568,271.4112243652344,2022.0,1.0,3.0,18.0,28.87020385742192,0.0,0.0,35.0,2022-01,1.0,0.8334886707690994,5.0,2022-01-03,etf,77.3,119.0,84.01,0.0,,,,
1307002.0,1949994.0,2020-10-19 22:00:00,EE,770.0,21.71,9.606633186340332,276.72802734375,2020.0,10.0,19.0,22.0,38.44044921875004,0.0,0.0,117.0,2020-10,2.0,1.4776681361393005,6.0,2020-10-19,etf,15.1,57.1,24.98,0.0,,,,
2058764.0,2910880.0,2023-07-31 11:00:00,DE_LU,60567.0,59.65,9.69787883758545,292.11199951171875,2023.0,7.0,31.0,11.0,66.13159912109379,19887.0,1153.0,24155.0,2023-07,5.0,4.3733884023130525,3.0,2023-07-31,the,25.0,106.0,86.81,0.0,,,,
882200.0,1321034.0,2018-12-31 07:00:00,DK_1,2009.0,50.63,7.888239860534668,278.848388671875,2018.0,12.0,31.0,7.0,42.25709960937504,0.0,430.0,581.0,2018-12,3.0,1.785662467396644,2.0,2018-12-31,etf,21.85,86.65,25.01,0.0,,,,
2182101.0,3063086.0,2024-01-02 02:00:00,IT_SICI,1339.0,84.27,5.712716102600098,286.1036071777344,2024.0,1.0,2.0,2.0,55.31649291992191,0.0,0.0,239.0,2024-01,4.0,3.059914388959771,1.0,2024-01-02,cegh,28.875,106.15,76.17,0.0,,,,
784220.0,1169702.0,2018-07-20 12:00:00,BE,10700.0,54.03,3.325157403945923,295.42584228515625,2018.0,7.0,20.0,12.0,72.0965161132813,1358.0,12.0,124.0,2018-07,6.0,5.19790763567263,3.0,2018-07-20,ztp,22.0,100.45,17.07,0.0,,,,
1074387.0,1615159.0,2019-11-03 00:00:00,DK_1,1760.0,25.7,7.361610412597656,281.73321533203125,2019.0,11.0,3.0,24.0,47.44978759765629,0.0,678.0,591.0,2019-11,3.0,2.2514823430626967,6.0,2019-11-03,etf,11.575,57.05,25.29,0.0,,,,
1327801.0,1978943.0,2020-11-19 21:00:00,HR,2114.0,51.29,3.643776655197144,280.24664306640625,2020.0,11.0,19.0,21.0,44.773957519531294,0.0,0.0,7.0,2020-11,3.0,2.004707271960793,6.0,2020-11-19,cegh,12.475,52.85,26.35,0.0,,,,
937944.0,1406812.0,2019-03-30 17:00:00,BE,9411.0,47.2,3.61495041847229,288.6468811035156,2019.0,3.0,30.0,17.0,59.89438598632817,106.0,15.0,59.0,2019-03,4.0,3.587337472679264,5.0,2019-03-30,ztp,21.85,69.55,21.54,0.0,,,,
1336393.0,1990910.0,2020-12-02 16:00:00,IT_NORD,27960.0,110.56,4.767525672912598,273.1307678222656,2020.0,12.0,2.0,16.0,31.965382080078165,0.0,0.0,17.0,2020-12,2.0,1.0217856515253825,4.0,2020-12-02,cegh,14.55,62.0,29.55,0.0,,,,
87619.0,131220.0,2015-05-29 17:00:00,AT,7119.0,30.1,4.068360805511475,290.5208740234375,2015.0,5.0,29.0,17.0,63.26757324218754,256.25,0.0,476.75,2015-05,5.0,4.0027858239555645,5.0,2015-05-29,cegh,20.45,58.85,7.36,0.0,,,,
779223.0,1162124.0,2018-07-12 04:00:00,IT_CNOR,3551.0,61.0,3.408276081085205,292.9718933105469,2018.0,7.0,12.0,4.0,67.67940795898441,19.0,0.0,11.0,2018-07,5.0,4.580502261678642,1.0,2018-07-12,cegh,23.075,101.6,16.09,0.0,,,,
